Area,Perimeter,Mean_Color_R,Mean_Color_G,Mean_Color_B,Texture_Feature_1,Texture_Feature_2,Texture_Feature_3,Texture_Feature_4,constrast,dissimilarity,homogeneity,ASM (Angular Second Moment),Feature_14,compactness,eccentricity,skewness,kurtosis,Image_ID
41367.0,916.7493414878845,133.98194212778301,147.657625643629,192.743080233036,0.7142153815535948,94.87253845392738,0.9859811374982662,3383.3041733554082,0.89141134804203,49.04687001329032,13438.344154967705,1.762445523491541,2.2429640068351704,0.003271674909365575,1.0405081113890378,-0.5903572858823338,0.9202883649963407,ISIC_0025276
8495.0,360.291411280632,102.11041789287816,110.73666862860506,154.73113596233077,0.936933540020239,26.539403722445932,0.9732376824710605,495.7603632220744,0.9756500579292091,7.757597362840567,1956.5020491658513,0.4503144263241086,0.5515436743312404,0.0052366720733399725,0.2965694880093695,-0.6662875067307604,0.6508392250408048,ISIC_0029396
4274.0,247.37972378730774,114.82615816565279,122.74520355638747,167.95507721104352,0.9678333175768182,21.250512055273184,0.9651155984869472,304.5385604764055,0.9870805929739231,4.298355357171628,1196.9037298503486,0.24345642548031665,0.2944788173137539,0.0052153910675003835,0.1720292836316581,-0.6844315790499369,0.513684616226649,ISIC_0025984
15735.0,473.06096279621124,131.36568160152527,131.61639656816016,164.08922783603433,0.8853045727187892,45.173629162726456,0.9800073932666405,1129.5723942523587,0.9491968765706522,16.517004689825782,4473.11594784671,0.7631820945474423,1.0116404448579797,0.004520857145580894,0.5709869222536935,-0.5518107878298608,0.7330270529918996,ISIC_0025767
53776.0,879.0092279911041,131.22610458196965,130.67390657542398,163.18891326986017,0.638502206278702,89.3915454746197,0.9862943481654208,3260.6818441898063,0.8351597677189693,56.1152577803309,12953.335831284607,2.2200680449891927,3.0437925617210224,0.003195960451104707,1.5033443770281787,-0.4879323672684197,0.9271064484270931,ISIC_0032417
66247.0,1149.0336117744446,173.05588177577852,152.6108955877247,198.96858725678143,0.5661398731539713,113.24631619183832,0.9893909133027297,5336.487085456149,0.8264949008516447,83.07888567372247,21232.702025632756,2.51862098710678,3.2373517915768577,0.0029171061977188856,1.4249544034154291,-0.5587683186119412,0.9583562130878189,ISIC_0031326
3257.0,215.62236499786377,84.54037457783237,91.68130181148297,150.5013816395456,0.9753683314499917,18.734891181128,0.9415809413972824,160.32530166024324,0.9891611384778647,2.6243112200528884,622.5663154598452,0.19517879853495257,0.2390830343492097,0.005220976896489129,0.14986244534615656,-0.6718052871251154,0.4634835506211842,ISIC_0025915
11440.0,411.34523475170135,67.23033216783217,73.54798951048951,155.3722027972028,0.9157494208588663,31.39972026606251,0.9652590979043356,451.8488445143162,0.965400656094888,8.270790025155346,1775.995657791202,0.6021915836404843,0.753502269317804,0.004980780493750547,0.40139778808202187,-0.6411883067068127,0.7133045897161914,ISIC_0031029
29953.0,660.6244509220123,126.59593362935266,104.45941975762027,155.71021266651087,0.7882682389787603,94.13264522368593,0.9714082522323543,1645.9256419385717,0.900023310524288,27.218415246230308,6489.569922530605,1.4189898371671363,1.958089645300962,0.003169469668408405,1.0655071560299731,-0.49864178863088365,0.8529484767957249,ISIC_0029836
86427.0,1130.5727171897888,123.8725282608444,100.58989667580732,149.43627570088051,0.45893708598302174,151.37224620635152,0.9781985164295132,3471.2338139855747,0.7253363528622702,75.67569947995483,13733.563009735946,3.5299469705064013,5.012548215653563,0.001914911500232625,2.365202561593316,-0.43652585636118857,0.9689128316141542,ISIC_0032129
93414.0,1355.5676647424698,170.23638854989616,149.11070075149334,196.27866272721434,0.4241223119429689,111.13603669958056,0.9913384078575097,6414.873774065274,0.7387241568436806,114.94709581856918,25548.359059561506,3.5717868029762654,4.708956773191581,0.002173693357981782,1.9666169454579603,-0.5269038033073957,0.9824784074497062,ISIC_0032343
18065.0,526.9015822410583,113.57453639634653,111.57575422086909,162.63144201494603,0.8689603196450658,46.351995775562585,0.9780279849956242,1054.6078776653258,0.9462300296322383,17.055337321874827,4172.0795148857405,0.8749506507229674,1.1275435065237813,0.0042876215013541615,0.5925060275394172,-0.5940259555551269,0.7836748003824296,ISIC_0025033
81448.0,1107.300638794899,100.44687407916707,98.10986150672821,151.4167075925744,0.48442386322777475,100.03190776799906,0.9833004085513714,2994.7054104217727,0.7857800888477848,69.17465485968323,11878.789733919093,3.2513327300167303,4.2765249760816,0.0021636858779978626,1.7842312498288257,-0.5462118600600507,0.9795452928884626,ISIC_0027310
109075.0,1339.3494114875793,150.94273664909466,132.15336236534495,161.08639009855605,0.3518699281704421,118.12602446377056,0.9886333187262306,5195.832721145922,0.7403924038688656,115.82719534413332,20665.204860119913,4.11479020714582,5.24089231251261,0.00215567304463682,1.9213718985773127,-0.5797481000142399,0.9929604771527916,ISIC_0032128
24390.0,632.0975394248962,131.0551045510455,116.65362853628537,143.43530135301353,0.8254589517198,46.28514906577365,0.9830838383520664,1367.8670830335736,0.9307037720877798,22.8862130503739,5425.183183068521,1.1345611921022525,1.4467220921739699,0.004572416341435493,0.718440881692761,-0.6008335341404736,0.8432960938113832,ISIC_0025937
52493.0,890.1635593175888,90.18758691635075,82.24128931476578,115.29247709218372,0.6461334417784547,64.76123497402872,0.9785945614697495,1512.522498605498,0.8602253402026937,36.283588198015416,5985.328759447964,2.2029847287330724,2.833477198948025,0.003415579303819332,1.2504305481876739,-0.5864494166758719,0.9510564110918429,ISIC_0027828
11042.0,397.5046136379242,86.26462597355551,73.56728853468574,110.51014309001992,0.9186115812066087,25.928388364010132,0.9599814210788185,323.9010108726642,0.9659438726498902,7.059940915507534,1269.6756551266467,0.560488791834815,0.7178246858557101,0.0053082300037488525,0.40079195225271197,-0.6092870951078879,0.6832188783992441,ISIC_0029291
12084.0,419.6467491388321,107.27797087057266,111.40185369083085,138.78003972194637,0.9111505950519297,30.535239469477915,0.9756001339103344,625.6154561916851,0.9622150946944544,10.694635245412321,2471.926585297263,0.5969818947197659,0.7744368557374087,0.0054207846144383905,0.44087182772210715,-0.5811806517745153,0.6853359820455127,ISIC_0030698
81722.0,1151.9869302511215,112.46201757176769,116.5445779594234,145.1893982036661,0.482940932389896,86.93272625455525,0.9871690024671284,3387.224965784398,0.7762330281579177,75.67918371334886,13461.967136883037,3.0906716238188197,4.138116753713625,0.003000943453527618,1.8258873740555974,-0.506210144020585,0.9690997556217943,ISIC_0025567
88204.0,1170.3717069625854,114.18434538116185,126.16661375901319,167.89054918144302,0.45018785032611885,83.98345619854753,0.9901521597526265,4263.6160675096835,0.7963958918802523,89.96226733370266,16970.480813840182,3.2210814384626674,4.041088137579188,0.0023111872493762602,1.5821946696109284,-0.5936138297063243,0.9832904592949977,ISIC_0031753
7590.0,333.32084798812866,124.66482213438734,133.80843214756257,161.8778656126482,0.943523656466875,25.147546281664688,0.9773000167399455,553.8056210248467,0.9797022128419062,7.959779477591747,2190.0749378177215,0.38548965855580214,0.46557819359061553,0.004750488778295403,0.257144646970705,-0.670839047329252,0.612293973543323,ISIC_0026835
114601.0,1338.1950803995132,124.88611792218218,116.36653257824976,173.45898377850105,0.3280740466510369,102.46596742322744,0.988587857005554,4489.127113809553,0.6875222506409898,114.44825611769842,17854.042487814982,3.8473125956711867,5.240703098793077,0.0018514306405284535,2.272035472771506,-0.4609031248097439,0.9778711001647942,ISIC_0031159
48339.0,852.3645683526993,133.14952729679968,126.9662798154699,182.75731810753223,0.6712706476235513,72.33349871145467,0.9883493660025224,3103.8460715642213,0.8606024773827492,51.84406309968069,12343.050787545431,1.9055093696627807,2.5389694494954447,0.003480247372847988,1.266624192435156,-0.5180719455061945,0.9111933854881042,ISIC_0031017
18660.0,542.8010771274567,78.166077170418,89.32931404072883,135.14153269024652,0.864804001158129,53.754120886952144,0.9653010480057376,774.4449806857435,0.9412718392603721,14.108255337919877,3044.0258018560216,0.9330943904363604,1.2057261960377583,0.003648712497648436,0.637406321102775,-0.5960337618044714,0.8003705650665905,ISIC_0024981
132229.0,1420.8641268014908,142.7302785319408,150.74278713444102,186.0862670064812,0.2570069278136941,309.02849599823844,0.9782336908049872,7098.627877889584,0.5701109562675593,157.57432152139236,28085.483015560098,5.0361093492378615,7.313271686711912,0.001126030947956899,3.259980588778336,-0.39091656838071004,0.9853982657058333,ISIC_0027815
35609.0,1247.9869289398193,116.06871858238087,118.31697042882418,153.53640933471877,0.7500302397102172,82.35385682294876,0.9787545602371734,1937.8199583405321,0.8999599823579572,34.020886914964684,7668.925976539179,1.5140729614069957,1.9621518934625843,0.004722751775345,0.9877807656849591,-0.5554596399685264,0.8823234307574381,ISIC_0024324
4985.0,276.10764479637146,126.07522567703109,129.5953861584754,164.3520561685055,0.9625674486617761,21.198273880124386,0.9706036578540314,360.49632452837693,0.9846851466945671,5.170149183515047,1420.7870242333836,0.26930729335246073,0.33467136201219205,0.005452595104643862,0.20338462086804932,-0.6344713681510746,0.5169503126514816,ISIC_0029559
15477.0,531.6883788108826,113.86618853783033,99.40983394714738,152.54248239322865,0.8869578398160562,51.691519423819045,0.968769023751114,827.4174038510672,0.9511296936884112,13.448895741644801,3257.9780959804493,0.7886738228914992,1.0231768050297176,0.004443491182279322,0.5539948368270173,-0.5885572381944447,0.7575530784740744,ISIC_0030661
41864.0,825.9381613731384,93.84291993120581,93.59896330976495,143.22147907510032,0.7112870901185215,59.67497136198705,0.9821158545296158,1668.1005711186256,0.8802462874909781,33.73764622758627,6612.727313112517,1.8324727327348116,2.3710494951737244,0.004307884724826506,1.102360640399945,-0.5793631131633795,0.9247255126790119,ISIC_0027053
4521.0,270.39191687107086,105.35611590356116,104.97832337978323,154.42888741428888,0.9659722133416309,24.26929787706063,0.9533292117556458,259.96779012743605,0.9848753134525781,4.024126130575622,1015.6018626326836,0.2613510748545234,0.3276226279152565,0.005037614289788937,0.20230605353578882,-0.6391633776003103,0.5146729647538175,ISIC_0028560
11118.0,416.617311835289,115.85689872279187,113.45628710199676,149.6029861485879,0.9180237603910465,40.7805922505917,0.9694592288898205,667.5383532712773,0.9643894742386552,10.287752561495092,2629.3728208345165,0.5826464637030146,0.7504635234258895,0.004412260108278422,0.4199963609396885,-0.6010206569702086,0.689330393014941,ISIC_0031650
86701.0,1130.957494020462,105.87915940992607,70.48939458599094,127.42203665470987,0.45765816465170067,94.88429238762616,0.9762533911719101,1997.6535822002472,0.7561523224439521,58.97276747850393,7895.730036413363,3.2577800825903727,4.450992356904337,0.002245703415041939,2.0235973510457006,-0.4837105171736956,0.9701881590362379,ISIC_0029161
33769.0,705.2691134214401,139.7402943528088,87.2980840415766,148.06538541265658,0.763192545871462,78.9771276159763,0.9731162524689076,1468.6383110743755,0.8951487797536277,27.964204632070526,5795.576116681527,1.5100273341438148,2.039538471471766,0.0030974719266806373,1.070713653139486,-0.524008324224666,0.8745252044177946,ISIC_0026273
15627.0,514.8599523305893,109.46080501695782,105.54111473731362,161.27222115569208,0.8859534327738857,38.81372207308313,0.977611774715599,866.6902276229637,0.9542899828154237,14.24113166731321,3427.947188418772,0.7733759040511297,0.973628923183188,0.004864396465463789,0.5008406699399373,-0.6250753071987235,0.7663240830912921,ISIC_0025076
7951.0,342.8771973848343,97.48082002263867,114.42724185637027,153.25053452395926,0.9408962698025529,22.852018868368834,0.974943072447727,455.9257124728453,0.9774259230401787,7.331376812133065,1800.8508310230125,0.4151607152065877,0.5091965033502774,0.005700810800881913,0.27699474389719714,-0.657555088219236,0.6266503308469016,ISIC_0029687
48901.0,921.1929928064346,98.90333531011636,111.81431872558844,150.29862375002557,0.6676902315419506,60.668570357095206,0.9867873072028298,2295.5178872468655,0.8706794029166551,44.27296508678367,9121.402978630367,2.042000774215042,2.5831529264772386,0.00367727499851859,1.1347773077040055,-0.6013311801128496,0.9440971981659777,ISIC_0025642
53078.0,952.3889502286911,140.89197030784882,129.172802290968,167.34349447982214,0.6425311039545644,74.09932263167309,0.9885164293099596,3225.938069095456,0.8486624096861418,55.96511629441793,12829.652953750152,2.0718547918855994,2.7709140330481974,0.0032438490889161236,1.3552876286724806,-0.510132081355584,0.9218460767412644,ISIC_0025819
218554.0,1920.2051858901978,155.6179067873386,140.48477721752977,184.96803078415402,0.036385000425162635,111.16709558411921,0.9857747716423825,3908.5391673750964,0.4300529731388892,252.11048678011986,15522.989573916262,6.332695211823975,8.904600901644399,0.0006485321196544925,3.1862875853255885,-0.3862308286552445,0.9927273236068893,ISIC_0032013
80956.0,1086.5727169513702,108.64116310094371,97.83135283363802,174.01938089826572,0.4870014925339559,106.64354601147917,0.9848095660819748,3509.8397071490713,0.781597205558474,73.29233525706252,13932.715282584806,3.3163632025203063,4.332086805571314,0.0022136477261360584,1.8015324896963307,-0.5586009191020478,0.9823480843622148,ISIC_0031691
11893.0,409.8477598428726,115.58891785083662,110.19826788867401,166.2613301942319,0.9125285237638886,38.031631649961845,0.9736751313951109,722.2234983658852,0.9631899184629102,11.273211144615768,2850.8623618135794,0.6078559684490854,0.7777862528322397,0.004781122304896453,0.4371610258108658,-0.6072311141936991,0.7017103631507784,ISIC_0025419
47301.0,829.6782752275467,106.01196592038224,86.56356102407983,140.09705925878944,0.6776420477695893,57.795578311662716,0.9829035948295328,1690.0782622224006,0.8709613048645494,36.82805724111661,6702.517470577941,1.9970067811010612,2.578483244026063,0.003804292403926749,1.1727357813716748,-0.5797050796197207,0.9369559766451965,ISIC_0030105
17279.0,546.6173129081726,154.42085768852365,134.15527518953644,164.22489727414782,0.8743622740682107,39.024855113013146,0.9847689274024989,1280.845532703876,0.9539291996881466,18.670216352916828,5084.357275702491,0.7794939808264221,0.9819972756445823,0.004379075982193422,0.5198726623094523,-0.6057685213193273,0.7575594823614802,ISIC_0025016
48227.0,8.485280990600586,155.18914715823087,130.644244925042,159.03361187716422,0.6719596301970966,56.826823206953435,0.9904899592723218,2987.2890209992074,0.8863520325320952,50.85207436484713,11892.329260789877,1.8564175408426318,2.3410965037869182,0.0037564334532742293,1.0553579613282649,-0.5899306986656174,0.9267036552868932,ISIC_0029147
6755.0,304.8355667591095,99.7779422649889,81.21435973353071,120.08897113249445,0.9496335680657036,21.373916265829504,0.9560623862124997,243.19097530978843,0.9784390121678881,4.7655769400787165,951.3899849733241,0.3676597894469585,0.4668487564615883,0.005119216470395897,0.27451090309063136,-0.6239074121001918,0.5874552235167285,ISIC_0029301
23880.0,584.8010767698288,82.10598827470687,71.52240368509213,105.15515075376885,0.8290139786115982,34.29439906752944,0.9725198206315273,623.8854002892083,0.9323373441823972,14.688339338144619,2461.2472020893047,1.1161678274670046,1.4313279006262225,0.004882524276167295,0.7140643325092111,-0.6008734702534303,0.8410729721625995,ISIC_0026637
12155.0,487.3036034107208,92.3726038667215,97.0567667626491,162.4716577540107,0.9104675943153775,39.10442194860774,0.9688696699912585,627.9790114350865,0.9603902439741054,10.483753690779691,2472.811623791738,0.631060705683247,0.8217538556502942,0.004417339698645468,0.4649295185326073,-0.5819326511268166,0.7003158403710555,ISIC_0030377
128354.0,1693.793058872223,132.1899823924459,117.75470963117628,162.69767985415336,0.27201123866285576,98.73560302857729,0.9889900653037683,4483.854550925704,0.6866205853198881,126.6681155608064,17836.682600674234,4.215876635257612,5.491098370664954,0.0022242107154679404,2.1111678409893173,-0.5168392892364174,0.9889053483679267,ISIC_0027960
37083.0,790.0975396633148,146.7519618153871,129.75743602189684,183.4134778739584,0.7416515812600419,56.82184666021361,0.9891536352921722,2618.9372683475976,0.8969475501920101,40.7036688519057,10418.927226730177,1.5300939209723015,1.9650470040121624,0.0033941190784040494,0.9595027163117936,-0.5692788663148355,0.8890200103781263,ISIC_0026955
10796.0,400.9188276529312,116.60142645424231,117.89727676917377,176.68488329010745,0.920355839041488,29.25665493693812,0.9795630838128133,715.6624416678471,0.968346961846208,10.855236860576422,2833.393111734451,0.5327911497157989,0.6703886290706056,0.004350847958677146,0.3748359693747676,-0.6159580562552526,0.6702699075178058,ISIC_0028052
47288.0,955.7199041843414,119.91156318727796,106.07913212654374,152.82955506682458,0.6774279106637346,78.21813102469307,0.9832260347048796,2331.1933151355097,0.8705065628017654,42.73511807293274,9246.555129517346,2.067619610730354,2.624809601117703,0.003843994912405317,1.1531729216260955,-0.6045427577754366,0.9470436464659828,ISIC_0025286
9359.0,421.3452328443527,127.27086227161023,125.35570039534139,183.07383267443103,0.9305774360695016,29.895233524570152,0.9784084509345794,692.180208232689,0.9724778912925847,9.931900153022504,2738.8255994061856,0.46413704865554534,0.5783735579010619,0.005172172433481283,0.32704492356923115,-0.6218694969151923,0.6376258111100388,ISIC_0031468
86753.0,1250.7564814090729,119.7090014178184,114.94369070810231,166.72077046326928,0.4573978851864857,73.21179087557874,0.9903952377436738,3810.8479610949157,0.8162807535550489,84.42044182459506,15170.18005350409,3.1008134293936562,3.8048838347645146,0.003412600227438148,1.420738010737177,-0.6168679909583237,0.9829749623475632,ISIC_0030926
26585.0,819.7127640247345,143.1759262742148,140.95008463419222,183.12315215347002,0.810244072652491,65.07803413694936,0.9846790459626642,2123.425608697268,0.9224698399074731,30.380910516950834,8428.624400652125,1.147186695365895,1.4853167685817366,0.004129165521685426,0.783921520446776,-0.5575615010244858,0.8261772302486972,ISIC_0029288
76989.0,1548.864127278328,125.5319461221733,127.20001558664225,164.03555053319306,0.5069838305276331,100.53408518961942,0.9872384007373547,3938.473646129495,0.7981670115269307,78.94810782757206,15653.360499328357,2.81250259679141,3.675631146671104,0.003097671684448647,1.63811164262232,-0.5249115791859384,0.9625612824106362,ISIC_0031008
12042.0,491.5462428331375,83.30759010131207,79.11393456236506,137.8927088523501,0.9112516311422385,29.152540147750997,0.9661290530968032,430.2695444216236,0.9633487830143329,8.693801218024431,1691.9256375387433,0.6053641750439479,0.7711032141015733,0.005152453824720246,0.4212125860118881,-0.6120184988256976,0.7023386734696726,ISIC_0024698
152426.0,1543.0062628984451,107.8263813260205,109.73659349454817,157.05691942319552,0.18655395439006933,156.6999852131264,0.9800773950641678,3932.912694228872,0.5146099662505723,140.04905843546882,15574.950791702355,5.042112545741194,7.532923387341657,0.000969252608418465,3.4394633310675977,-0.3206667762648664,0.9709620228621738,ISIC_0031495
40987.0,783.4528797864914,116.91570497962769,118.02656940005369,167.0192988020592,0.7168864877741455,82.96079348509993,0.9820903395415715,2315.7421598936726,0.862088215644866,40.36399695586846,9180.007846089593,1.7084649108074714,2.4334876553839204,0.003128201990390286,1.342459500705711,-0.437665070075175,0.8625412658354783,ISIC_0026104
37885.0,765.2102369070053,70.1683779860103,69.85186749373104,108.08282961594298,0.7365863370257788,37.83569378498933,0.9792360292183665,910.9462064222444,0.9035460721909216,22.889749287251416,3605.949131903989,1.6708201005379326,2.1028701948908717,0.00470384124303253,0.9349547253254085,-0.6203116269991811,0.9213519864707551,ISIC_0025099
8452.0,350.7766914367676,77.16362991008045,78.77780407004259,113.94096071935637,0.937269479019629,19.020965638515733,0.9649545804858426,271.3299133440819,0.9751293268076952,5.595106792480579,1066.2986877378116,0.4486432625124951,0.5566152895003983,0.005710696278696089,0.30319823108508137,-0.6521307368369529,0.6452721459620319,ISIC_0031485
155068.0,1826.0428409576416,74.5041594655248,80.4261872210901,126.61877369928031,0.1778572380255164,161.05918323102225,0.9740306303554186,3100.907317077791,0.5563698916662938,107.79754547193437,12242.57008508014,5.583558867469774,7.6966410811195365,0.0012645692058635637,3.008522337477232,-0.4602105663216145,0.9948655780519791,ISIC_0029413
22855.0,647.6711367368698,71.27884489170859,75.99466199956245,117.33677532268649,0.8358030261762417,50.65873902784439,0.9655330869035408,734.7564404401415,0.9274772330433398,14.912697224070968,2888.367022732721,1.09524075118675,1.448053454757926,0.004769258394719197,0.7739193416562666,-0.5582056975269404,0.8209589205542406,ISIC_0029576
8182.0,338.39191710948944,154.07198728917135,134.37240283549255,166.71510633097043,0.9392442612478584,23.22374457614956,0.9817076294306724,634.6853793615476,0.9781495565837418,8.891518462264298,2515.517772870041,0.40061837433671593,0.49280458036656477,0.005256866579714934,0.27401234332990587,-0.642134765226569,0.6103059703178022,ISIC_0031967
20074.0,532.416300535202,144.55195775630168,124.09798744644814,154.4712065358175,0.8550994546371717,33.716065032911814,0.9868047667305194,1277.3792793477658,0.9507460534059284,20.20830852604708,5075.801052358152,0.8782814926591191,1.085756538091669,0.004978583438796961,0.5406403119777958,-0.6304250168682274,0.7948663813001269,ISIC_0031584
53083.0,1101.9452987909317,88.2743251135015,84.38089407154833,140.4310796300134,0.6421378506769022,74.15591584733113,0.9791438089894172,1777.549043075944,0.8390579286553247,40.066492455874865,7036.040256456446,2.237298572594031,2.9912045877836024,0.0032340263129083924,1.4233801109220785,-0.5284276461221307,0.9396845767740607,ISIC_0025140
9790.0,389.0609633922577,117.0752808988764,99.98804902962206,161.4650663942799,0.9275723258176201,33.731082537132956,0.9691784871982954,547.1156534504935,0.9682522883388907,8.75175538584269,2154.731531264841,0.5170259765646088,0.6646527190220263,0.0047008982912668945,0.37942255079508125,-0.6032511163067231,0.6608583238548168,ISIC_0025554
5589.0,280.2497808933258,72.03113258185722,68.6736446591519,96.68706387546966,0.9581610087690611,20.750183004215142,0.9383932032317006,168.379535725795,0.9830341781222968,3.215538823883243,652.7679598989649,0.314856867121004,0.3835317284718563,0.005224053884533295,0.2210476167963864,-0.676096655353577,0.5692735593549999,ISIC_0029289
27817.0,629.7127650976181,62.5049789696948,62.63378509544523,84.8559154473883,0.8024987732902353,39.740920707778656,0.9672160768289485,606.0048772406141,0.924953784122453,14.313654239578545,2384.2785882546777,1.2937991569780893,1.620787054725318,0.0040229923300640555,0.765997164968397,-0.6300465235783738,0.8801655191467508,ISIC_0029912
96158.0,1178.7148543596268,102.62589696125127,86.51068033860938,125.56148214397139,0.4112266539158277,153.2934289920221,0.9701364543265152,2566.3303533677736,0.7077725749028841,71.46097315330879,10112.027984479075,3.683060072511152,5.214011633410044,0.0019088522092346957,2.42722395128987,-0.43516587476680224,0.9719426519573533,ISIC_0033539
14215.0,517.972650051117,145.16679563841012,130.67295110798452,177.85775589166374,0.8958530392603743,39.33183868581597,0.9818948275261465,1086.0315503378822,0.9590028100225936,15.465100512939365,4304.7943626657125,0.6712974117181686,0.8426893992627437,0.004889647341136287,0.45907114086085643,-0.6122279852480523,0.7241882428891449,ISIC_0032283
105173.0,1340.6387313604355,135.41601932054806,122.46820001331142,161.33619845397584,0.36979239567021954,81.42610030472301,0.9908885667691846,4468.127995874833,0.7510485260145942,105.88630762150396,17791.085883194603,3.641173749595599,4.672270036949312,0.0027159556136320292,1.8310729102351233,-0.552434975700089,0.9856768245522499,ISIC_0030005
23940.0,738.9848426580429,146.58533834586467,141.01959064327485,184.19728487886383,0.8282259648327367,62.36560562560136,0.9840457669150414,1954.1547942866496,0.9267875480757162,27.49183470429764,7754.253571520997,1.0546182377099909,1.3844398434102343,0.004260294612347388,0.7565404980097143,-0.5424078318813771,0.8018363013168783,ISIC_0030189
92123.0,1306.153450846672,133.12153316761288,120.24026573168481,159.61107432454438,0.4306581246344236,79.7742218440038,0.9901924443585562,4066.6197823396187,0.7703785915169344,91.35587897155162,16186.704907514468,3.2349871718589993,4.210938686777935,0.0029491783604809283,1.770405729281866,-0.5297118064081935,0.9754631382454778,ISIC_0026532
22951.0,595.5289988517761,106.4810683630343,112.14295673391138,162.08230578188315,0.8352815800371501,67.07402882763857,0.9747282095398576,1326.842548939422,0.9274088087689041,21.558244666831094,5240.29616693005,1.0996698045681688,1.4739549493587014,0.003768235586350702,0.799393216288066,-0.5392459143518239,0.8142663266879158,ISIC_0024832
75895.0,1084.2884463071823,98.4783187298241,100.92576586072863,148.74373805916068,0.5135755939563442,109.94997435716294,0.9811206466425785,2911.5965261405186,0.7806279848686296,64.81508397337143,11536.436130204915,3.069915496944051,4.202645703342145,0.0025477740566053706,1.9181684130770265,-0.4895521736147214,0.9664924416810141,ISIC_0026958
96297.0,1174.7148541212082,106.04011547607922,99.33013489516809,155.2652315233081,0.4106555517413579,79.30435519749777,0.9880491620539336,3317.6369348949693,0.7649727715620338,83.58743516786824,13191.243384382378,3.6434008840274488,4.70141153262113,0.002256625609899673,1.8340692299796093,-0.5626332198686318,0.987202217737403,ISIC_0030768
